X,Y
0.2952289959089739,-2.5643778711319314
0.11748064644910816,-20.36573063008406
0.3396781275435439,0.38033211210934426
0.3428463878146074,-4.479225675945125
0.8526727935457735,8.096692467646498
0.4184314669729058,-12.404328270175455
0.2263547038493302,5.5509628024294475
0.7825442455482968,-21.574047831087494
0.7881016033992438,11.824824679307445
0.6295861981994002,3.704252348029111
0.6893206810493392,5.843191335479361
0.07308105636892426,1.7023788328545701
0.1978983701474729,13.690184775823495
0.32950629675015153,9.863325571332593
0.23043570860607787,-0.09157384385449108
0.8061260439747755,12.227610670351877
0.5130028149410152,1.7883822368571227
0.7844878026284892,2.2114998279144187
0.9205776943507953,14.782691106156173
0.7577288010847766,-1.5335677809416177
0.48301822898927127,-2.8458357320589944
0.9893392238349594,3.2679930074266568
0.3102881767262933,3.9683512795468605
0.19876240308968185,-4.180921899421374
0.4350477225779873,-7.000075708403351
0.3358175244622237,0.8180554896729892
0.32871017836598226,3.983307451317013
0.17941093142787712,0.3328649013962882
0.34347349096395774,9.314555843893885
0.18201986087232214,-9.379807118917727
0.7566939940221304,-4.261662556814808
0.048967991423368495,-2.0416547654290174
0.7263237577849795,-3.355650230633475
0.7934607488818645,3.6879770550633957
0.5825530724540147,10.839316236893065
0.9557752169357837,10.81252340249395
0.2887996810424016,8.371746488867462
0.795296017636367,9.59197013735596
0.19988871926525598,-11.828998657616632
0.24773143590493396,12.550045539682316
0.8319145481307276,22.36917093932845
0.23247758268428098,-13.484363788771834
0.5211362977539027,3.2092831662783046
0.6207161784352535,-3.6629929374747263
0.5054805631370276,-2.8129584646525556
0.7515411720407353,-2.9691368791007005
0.14966669184148118,6.363717551375917
0.3676167160241771,14.140748162089874
0.8067416276665127,-2.980252815393681
0.7235688420881492,-11.8809461432147
0.5218601474331046,-13.952686525174183
0.3967607488325974,-10.53185848381468
0.9320424415700476,6.373871627993237
0.05489770402475136,-1.3023796830974448
0.9250315401221784,18.622659376891875
0.3573400699745479,10.50758900156647
0.06631563840165611,-19.274115468981417
0.19957543226576502,-2.1302661524543853
0.8106626585190783,1.3018177315126245
0.9193671622466613,3.2348734721235473
0.8281070623627974,5.786342671463632
0.6628370182729193,-3.485204009057595
0.6044797162828277,10.067166069508229
0.3134772506967205,2.5417888376738174
0.04811515776656039,4.691142595815092
0.05461750878311589,-16.556971899510383
0.6764609931612783,-3.0500720911267294
0.12494138189731807,1.4642473650214776
0.1984515939540864,10.416707569354525
0.2135589021096148,-4.418091312635707
0.6979226830178169,11.590901786024665
0.29233710772553456,-3.2567340609202153
0.5486668924927587,2.4564957707106023
0.1787073509898176,-2.3603617531799523
0.5739527276990405,9.327015146261916
0.9999408263268235,5.327364281996413
0.7059532900591996,-8.579136007086953
0.02329011020175875,10.718708527322672
0.7609238592958024,-10.013631953085792
0.1533023739852728,-4.500249136019997
0.015106726939481008,-2.47616681424427
0.7880199489799264,0.3703314453939365
0.25276743923416434,-10.090694879874885
0.10177425860366696,-0.17941651674178405
0.5821576697860025,8.638980397754136
0.02421139111768289,-3.328579041276374
0.9228549236612009,14.50375105597838
0.9775316254918174,0.4076003061755864
0.7333679177259609,-1.5638854641388478
0.22653933764790968,-5.381953696695717
0.9264334422249145,-4.091401727263441
0.2705081635921226,-15.620910622387182
0.8788034476922059,-5.157666905102335
0.17198094175955447,14.209185618697063
0.5477749730137403,-1.3205930644680832
0.9250754165784825,19.243386406211012
0.8971895645110008,14.597650394776773
0.06102516060511021,10.121689742114599
0.20053641423915836,-3.855091512180004
0.09961433364303773,-10.25409893968552
0.5417405534914608,-13.179242136357146
0.3067945228327901,-12.324426522885318
0.09331661134424796,14.650353697530665
0.26762205268970074,9.324406687232663
0.6946527744500388,-11.825413744834625
0.3874791252386882,7.448068526051769
0.61076193529659,15.90156263651167
0.6142965166142087,6.1824921984384105
0.4916957783464865,1.1998844265938973
0.8238402827450825,5.508315349353456
0.5279459604546183,22.06338312831779
0.5753118006002695,-0.6148657300681948
0.48906023833877155,-8.238626850945604
0.12155871302968957,4.275488392754455
0.5134107084929538,-19.732264836978693
0.8970402278286131,-0.7729581984074949
0.8128376052021282,7.647461446636462
0.3994792745336405,-0.8298882264225067
0.8591370869620931,3.1159523629258636
0.303222440154592,0.9970938836498232
0.7604565553569413,-28.105269780645614
0.450174832878799,11.673085676660396
0.7499930452595088,-20.29107657330453
0.016632544036151997,12.001088962470336
0.1073232518239291,-13.510495335976035
0.9265779936842556,-14.343021555984121
0.8254515700480879,8.40627285467649
0.37740115873258484,3.58058266036805
0.6068520592242509,17.99438980241902
0.03360609801449599,-8.635926066348372
0.6437923494797063,-15.059594740864958
0.7134267524964159,7.38432454888968
0.2531458333338418,5.082983399053164
0.6701415999620685,8.575577973716424
0.31979540240693893,-2.0368495318813684
0.569182091418665,-12.055329431380091
0.8261799752249255,10.993488210111115
0.7472447591614582,-2.578968745468514
0.8244485520170021,-10.646844770233209
0.7756446626716095,7.782167678431005
0.9193702734886858,-2.1731707262437943
0.2735128056941152,-10.77829582048827
0.01721574256332059,-1.0992617407424812
0.09769004871006504,-0.9104279566407572
0.4350588277593195,12.034247881295176
0.5474163334761115,5.367736404087974
0.2592998875585868,-5.133619019152017
0.8382739189512584,9.113476828980659
0.7643853945990391,18.29753133436121
0.09189413309564187,7.754243430088508
0.9862669958013778,-0.2238689067509152
0.1867427319841991,22.712268444841197
0.8957100007696998,-11.745655706265303
0.18850564599531294,-6.459681096839498
0.9774241946567493,17.775131258655733
0.15524956036447746,11.294256634338364
0.5103408054506385,1.1260935011480178
0.8243256500175886,7.827122615612442
0.9942115034257639,4.047616791531985
0.8321722687268712,0.5531496987174883
0.012519677702506393,-18.642703904479394
0.23037645100319526,-11.918125298499554
0.1471107163493045,-0.7745455442653619
0.9413380709149991,-6.176313096776068
0.4701723991947663,2.198191480460566
0.9675058975611525,-7.3710676205639185
0.01165120190024449,12.631823146425592
0.1824111809462,-4.702312644685623
0.792529040022751,-0.9682631242400159
0.7170556936081195,-0.5058966539182872
0.24017943142512355,-2.0492633425753835
0.6596896043458025,-10.138299395227182
0.7351590434658831,21.341527593878975
0.41549898097206317,15.47580300907423
0.9910805101316033,2.415742199338243
0.3159325447953063,-9.787145957883109
0.1160025557766946,-2.120179821905256
0.6578824505593002,1.4176274476297634
0.44461534248751244,2.8633270140615195
0.5133070905783362,-3.7500602412826947
0.7369179965012516,-1.9930241805205284
0.8670609287991693,-0.6386106314802977
0.734193851155031,4.119247996629687
0.6801268478391097,13.322804114485933
0.11017628370575872,-3.9909643568022597
0.24678935176560368,-4.761329367120146
0.4543997616056372,5.873022951357659
0.8668208681331521,-1.9706145074299286
0.3212282040860289,-6.02041391458182
0.5798104868162473,2.051679008364907
0.3490017129183012,6.097963569999975
0.6329679595029213,-6.8157908073864775
0.9040915848280795,5.904557940351703
0.8960078153765798,1.0205385053999225
0.8751101054403284,0.11590351882375577
0.3629427537862502,0.9669263054836916
0.2628814452887639,-3.4615426161768723
0.5455961970098178,7.525339713584269
0.14420571528716786,13.019512237160527
0.059836557814954894,8.142698305993642
0.3127512976750919,1.0029242629318134
0.12338429219649372,-2.069250773496123
0.09465081509750506,7.828207753785074
0.11447619507872275,11.958057075917283
0.5919397086892371,14.431909898421097
0.46022076325833916,6.828247219976423
0.07790660741616828,-7.536340979878627
0.29017863753377016,6.61866047155078
0.6964712714502661,-20.56620443896095
0.11060369313193885,4.9748864931018195
0.5667745929202103,-3.324666025378977
0.12186649699399377,-2.889173497002646
0.0065736972841462515,-2.4595325536159995
0.18693612810187643,-4.945667297606524
0.4075101145523944,7.079027337985358
0.931907316225258,-2.2782659384403767
0.1915687888199752,-14.483084315550506
0.681301421610238,-17.481774899212475
0.012174295292883053,2.6631298910496404
0.21071184195002024,2.352093449237817
0.5434671219259293,0.43821123984608906
0.14547206697547577,-4.492992000290303
0.8411173756603239,6.239091443105185
0.6928233602625988,6.448869259673412
0.4653167867014184,19.40631969669292
0.5300498621787707,10.641536974932617
0.10480970174872761,10.473749900878738
0.3421537783168347,1.1040920478628045
0.6219283883193083,-6.615256528783833
0.35035888410769167,-2.613559424083988
0.31911116618532154,-2.5330328076350566
0.6782602869486359,-3.5100400446530635
0.8552611016088879,10.1439548919889
0.632385517889474,3.4826122956449685
0.33325704959496016,9.420997616597955
0.983483125415892,-2.1612113615304676
0.04300019553523182,-3.7185086691993083
0.5390831825639829,6.700497491476494
0.65305859432102,10.110408167338168
0.1931947773102436,-2.9305821312468505
0.8198800731956667,3.911764874597207
0.7184055551876971,-5.394297423177103
0.1364821333476839,1.1317487591009567
0.3097976249861033,-2.751575219667266
0.36334078545102133,7.192943360783162
0.5914204612065433,6.0873224109217166
0.7691075308081131,-11.242511099029384
0.5609585956882983,5.962374316826006
0.6444324203830998,-16.710353078013988
0.3986793947769861,-1.6196771742756408
0.6202967382644754,-5.72879715685384
