X,Y
222.8507114057662,0.04293094009738241
215.7663955000666,0.7785183440652262
228.90473910156862,0.8374578730945351
220.35745708950282,0.001456934368180729
238.95865025181743,0.3451458438947663
220.5019589629553,0.05934645050302223
209.94812957237662,0.6748980637450026
232.8722910466043,0.8115884941022969
216.9757847794952,0.7995580396201504
217.23161409960107,0.7462646785752938
207.68129832781042,0.6704078412177851
209.85659424435184,0.9700566756786009
210.27533148829815,0.8318749235783408
217.6984611731511,0.18280350733639317
209.34476637968163,0.5905534576465535
218.46980029871034,0.764096370980733
222.24409897795832,0.1975073706944781
218.42197787922944,0.6442007226237702
217.35323251002148,0.4830836732370718
211.3110340978323,0.39882241548373687
225.39751325160717,0.11323087241002472
216.64566345441062,0.5366054043943442
212.15694970521125,0.8916003703029409
223.04752613881038,0.8395076323819339
198.2219663242067,0.3428049474650713
217.7099604828317,0.292688984915901
217.38505114022442,0.7758561454813108
203.54310301734358,0.33230682311493287
209.28930570328444,0.9352285644769497
224.80804273380974,0.5563191471435852
211.111720512527,0.9280822653691817
202.22123055753693,0.8543669888173235
231.0082206394903,0.027749901215607164
227.6147553183528,0.2965688324406578
216.12478521754923,0.08557279884186841
218.6738207951022,0.4867576448498714
212.22468687764913,0.4834816973585151
217.49847373503928,0.3462172075457406
211.47236989255407,0.6098136942159024
212.320199888758,0.9896806388881155
191.07973707864693,0.30772350456987474
218.8137545041441,0.9099053346575449
216.46578038307942,0.5142465333173651
197.63061970123763,0.6035133946014316
211.7832804224736,0.21300907311901895
227.4522744788894,0.352847999880877
234.58346287434767,0.49258390462129464
217.32390880356476,0.7321305726921499
201.3945678648374,0.5027774329394604
206.08826745925262,0.19218489619966372
215.77515863989336,0.08938942386455895
221.23761716078843,0.36685812133734197
215.86278250459662,0.7525647822832431
205.8450595423203,0.9060726575101086
224.66162606213422,0.1828177631971558
211.72136278313366,0.01668499824315972
219.19218971757098,0.5688331140944359
226.04158230250846,0.25307263737651076
215.21505203973723,0.03949695162723299
197.42413188472133,0.9613447811250209
227.73671693496,0.963303249609431
226.94163905311248,0.9584247184216209
212.14780084776584,0.6933120082609997
227.74174398131038,0.8088404855952649
212.85697918275787,0.8963559440680118
221.5245699959564,0.33512992074569137
227.2819314643217,0.09125164867169944
221.7957294302917,0.2811403926804702
241.8689555910981,0.18530924688108175
220.46003438034055,0.2284930556031447
225.20071609771895,0.336419429927727
202.05917653652835,0.9283290072775024
225.93736167170795,0.8981993127162171
210.80676961112823,0.3030587044439601
199.31200604092112,0.9078869360006908
215.9291875940433,0.03370376086500604
216.42990482474644,0.5777240992053658
221.41266122300013,0.6060919818919043
224.03249184371137,0.5727186500732331
223.21306560255786,0.0647869253909068
220.80910186640298,0.4266402848978579
228.7914000136734,0.8941273979990925
218.83009876002114,0.9773439469579887
202.11185037141664,0.9946076859751765
214.80193348844045,0.8368227064007641
219.51112781711598,0.6156267738139276
207.95387013795474,0.5623215454264126
214.90101808762955,0.9859221677092093
219.48238938525068,0.19036068815900553
202.8945909150241,0.4775732961376882
215.99514835570554,0.04864728997905465
216.91740538079807,0.518412333817931
221.82634321610902,0.9050766859470852
215.01594831883477,0.642359364293904
214.12431603991146,0.8356024771471133
220.14746434682723,0.7406267042277479
217.38932930143338,0.8887092880876507
207.77452843188988,0.5531537637288403
234.36557361728092,0.6820111010546998
211.4717757642348,0.7801434058138352
214.31198028024247,0.4587961964743593
231.763809526861,0.6005131806888282
211.19747639084875,0.10979687265556481
221.44310882379003,0.8940466893463195
204.22118597881962,0.30179986236705036
219.39551534407224,0.858182145683486
229.57191611715695,0.7597310518226225
192.14080755774023,0.4835764716840706
216.32647871813307,0.4540887572597909
218.0939920807205,0.036476375637999214
208.93704933736157,0.8279084519768125
219.28995417836632,0.10612989420915986
193.85988480653492,0.47621554975554947
210.8697465588895,0.02695930771034949
221.063575560252,0.6925012531424716
215.83659739894927,0.3080601023234669
228.45948579763083,0.5784774098820428
219.34010288182586,0.9113268176731594
234.7646641366423,0.9477034682408682
220.24502253591479,0.2825335373261896
214.41844338030026,0.571774546132486
198.60963624421174,0.8954239705253304
215.4973592431918,0.6982110634613569
228.99500185846458,0.30441019317202866
210.16311063004244,0.06189732664160319
224.54057965562492,0.27283093211853915
208.28613179691848,0.4398105076907004
207.629186848539,0.12692434425928123
224.51753382258235,0.25164236026384545
225.89017271118703,0.7060030808598193
220.8054931984189,0.4191887595088837
233.96665746349214,0.05559871324307908
221.43032502674495,0.1491689766853398
